-4.263256414560601E-14	-190.00000000324383	-9.025000000308165
-52.77777777867888	-179.44444444750806	-8.746450617582605
-42.22222222294312	-179.44444444750806	-8.4957561731296
-31.66666666720735	-179.44444444750806	-8.300771605221708
-21.11111111147158	-179.44444444750806	-8.161496913858928
-10.555555555735811	-179.44444444750806	-8.077932099041258
-4.263256414560601E-14	-179.44444444750806	-8.050077160768701
10.555555555735726	-179.44444444750806	-8.077932099041258
21.111111111471494	-179.44444444750806	-8.161496913858926
31.666666667207263	-179.44444444750806	-8.300771605221707
42.22222222294303	-179.44444444750806	-8.495756173129598
52.7777777786788	-179.44444444750806	-8.746450617582603
-84.44444444588618	-168.8888888917723	-8.91358024721794
-73.88888889015041	-168.8888888917723	-8.495756173129601
-63.33333333441465	-168.8888888917723	-8.133641975586372
-52.77777777867888	-168.8888888917723	-7.827237654588255
-42.22222222294312	-168.8888888917723	-7.57654321013525
-31.66666666720735	-168.8888888917723	-7.381558642227358
-21.11111111147158	-168.8888888917723	-7.242283950864577
-10.555555555735811	-168.8888888917723	-7.158719136046908
-4.263256414560601E-14	-168.8888888917723	-7.130864197774352
10.555555555735726	-168.8888888917723	-7.158719136046908
21.111111111471494	-168.8888888917723	-7.242283950864576
31.666666667207263	-168.8888888917723	-7.381558642227356
42.22222222294303	-168.8888888917723	-7.576543210135248
52.7777777786788	-168.8888888917723	-7.827237654588253
63.33333333441456	-168.8888888917723	-8.133641975586368
73.88888889015033	-168.8888888917723	-8.495756173129598
84.44444444588609	-168.8888888917723	-8.913580247217938
-95.00000000162194	-158.33333333603653	-8.523611111402158
-84.44444444588618	-158.33333333603653	-8.050077160768703
-73.88888889015041	-158.33333333603653	-7.632253086680363
-63.33333333441465	-158.33333333603653	-7.270138889137134
-52.77777777867888	-158.33333333603653	-6.963734568139017
-42.22222222294312	-158.33333333603653	-6.713040123686013
-31.66666666720735	-158.33333333603653	-6.51805555577812
-21.11111111147158	-158.33333333603653	-6.378780864415339
-10.555555555735811	-158.33333333603653	-6.295216049597671
-4.263256414560601E-14	-158.33333333603653	-6.267361111325115
10.555555555735726	-158.33333333603653	-6.295216049597671
21.111111111471494	-158.33333333603653	-6.378780864415338
31.666666667207263	-158.33333333603653	-6.518055555778118
42.22222222294303	-158.33333333603653	-6.713040123686011
52.7777777786788	-158.33333333603653	-6.9637345681390155
63.33333333441456	-158.33333333603653	-7.270138889137132
73.88888889015033	-158.33333333603653	-7.632253086680359
84.44444444588609	-158.33333333603653	-8.0500771607687
95.00000000162186	-158.33333333603653	-8.523611111402154
-116.11111111309347	-147.77777778030077	-8.830015432400275
-105.5555555573577	-147.77777778030077	-8.245061728676596
-95.00000000162194	-147.77777778030077	-7.715817901498031
-84.44444444588618	-147.77777778030077	-7.242283950864579
-73.88888889015041	-147.77777778030077	-6.824459876776237
-63.33333333441465	-147.77777778030077	-6.462345679233009
-52.77777777867888	-147.77777778030077	-6.155941358234892
-42.22222222294312	-147.77777778030077	-5.9052469137818875
-31.66666666720735	-147.77777778030077	-5.7102623458739945
-21.11111111147158	-147.77777778030077	-5.570987654511214
-10.555555555735811	-147.77777778030077	-5.487422839693545
-4.263256414560601E-14	-147.77777778030077	-5.459567901420989
10.555555555735726	-147.77777778030077	-5.487422839693545
21.111111111471494	-147.77777778030077	-5.570987654511213
31.666666667207263	-147.77777778030077	-5.710262345873993
42.22222222294303	-147.77777778030077	-5.905246913781886
52.7777777786788	-147.77777778030077	-6.15594135823489
63.33333333441456	-147.77777778030077	-6.462345679233006
73.88888889015033	-147.77777778030077	-6.824459876776235
84.44444444588609	-147.77777778030077	-7.242283950864575
95.00000000162186	-147.77777778030077	-7.715817901498027
105.55555555735762	-147.77777778030077	-8.245061728676593
116.11111111309339	-147.77777778030077	-8.83001543240027
-126.66666666882924	-137.222222224565	-8.718595679310049
-116.11111111309347	-137.222222224565	-8.07793209904126
-105.5555555573577	-137.222222224565	-7.492978395317583
-95.00000000162194	-137.222222224565	-6.963734568139018
-84.44444444588618	-137.222222224565	-6.490200617505565
-73.88888889015041	-137.222222224565	-6.072376543417223
-63.33333333441465	-137.222222224565	-5.7102623458739945
-52.77777777867888	-137.222222224565	-5.403858024875878
-42.22222222294312	-137.222222224565	-5.1531635804228735
-31.66666666720735	-137.222222224565	-4.958179012514981
-21.11111111147158	-137.222222224565	-4.818904321152201
-10.555555555735811	-137.222222224565	-4.735339506334531
-4.263256414560601E-14	-137.222222224565	-4.707484568061975
10.555555555735726	-137.222222224565	-4.735339506334531
21.111111111471494	-137.222222224565	-4.8189043211522
31.666666667207263	-137.222222224565	-4.95817901251498
42.22222222294303	-137.222222224565	-5.153163580422872
52.7777777786788	-137.222222224565	-5.403858024875876
63.33333333441456	-137.222222224565	-5.710262345873993
73.88888889015033	-137.222222224565	-6.07237654341722
84.44444444588609	-137.222222224565	-6.490200617505561
95.00000000162186	-137.222222224565	-6.963734568139015
105.55555555735762	-137.222222224565	-7.492978395317579
116.11111111309339	-137.222222224565	-8.077932099041256
126.66666666882915	-137.222222224565	-8.718595679310045
-137.222222224565	-126.66666666882924	-8.718595679310049
-126.66666666882924	-126.66666666882924	-8.022222222496149
-116.11111111309347	-126.66666666882924	-7.381558642227359
-105.5555555573577	-126.66666666882924	-6.796604938503681
-95.00000000162194	-126.66666666882924	-6.267361111325116
-84.44444444588618	-126.66666666882924	-5.793827160691664
-73.88888889015041	-126.66666666882924	-5.376003086603323
-63.33333333441465	-126.66666666882924	-5.013888889060094
-52.77777777867888	-126.66666666882924	-4.707484568061976
-42.22222222294312	-126.66666666882924	-4.456790123608972
-31.66666666720735	-126.66666666882924	-4.26180555570108
-21.11111111147158	-126.66666666882924	-4.122530864338299
-10.555555555735811	-126.66666666882924	-4.0389660495206305
-4.263256414560601E-14	-126.66666666882924	-4.011111111248074
10.555555555735726	-126.66666666882924	-4.03896604952063
21.111111111471494	-126.66666666882924	-4.122530864338298
31.666666667207263	-126.66666666882924	-4.261805555701078
42.22222222294303	-126.66666666882924	-4.45679012360897
