0.000000, -99.121130
0.001000, -99.081790
0.002000, -98.928220
0.003000, -98.960650
0.004000, -98.825170
0.005000, -98.754520
0.006000, -98.678610
0.007000, -98.703000
0.008000, -98.657150
0.009000, -98.660960
0.010000, -98.583740
0.011000, -98.530250
0.012000, -98.485610
0.013000, -98.547130
0.014000, -98.611010
0.015000, -98.716290
0.016000, -98.829310
0.017000, -99.012080
0.018000, -99.167150
0.019000, -99.264430
0.020000, -99.305090
0.021000, -99.327840
0.022000, -99.294790
0.023000, -99.262570
0.024000, -99.231950
0.025000, -99.217950
0.026000, -99.201750
0.027000, -99.201410
0.028000, -99.177210
0.029000, -99.183570
0.030000, -99.163350
0.031000, -99.157210
0.032000, -99.169010
0.033000, -99.192590
0.034000, -99.176640
0.035000, -99.178200
0.036000, -99.211290
0.037000, -99.245100
0.038000, -99.265410
0.039000, -99.300550
0.040000, -99.302250
0.041000, -99.303090
0.042000, -99.272360
0.043000, -99.184970
0.044000, -99.103860
0.045000, -99.090610
0.046000, -99.080700
0.047000, -99.064920
0.048000, -99.015510
0.049000, -98.937290
0.050000, -98.782980
0.051000, -98.558820
0.052000, -98.358810
0.053000, -98.233730
0.054000, -98.189630
0.055000, -98.216230
0.056000, -98.267770
0.057000, -98.251770
0.058000, -98.194390
0.059000, -98.150720
0.060000, -98.122950
0.061000, -98.186320
0.062000, -98.328970
0.063000, -98.482650
0.064000, -98.583790
0.065000, -98.649690
0.066000, -98.665110
0.067000, -98.684490
0.068000, -98.676890
0.069000, -98.621750
0.070000, -98.581490
0.071000, -98.494160
0.072000, -98.345240
0.073000, -98.251190
0.074000, -98.206210
0.075000, -98.167150
0.076000, -98.131840
0.077000, -98.129130
0.078000, -98.181900
0.079000, -98.228520
0.080000, -98.263490
0.081000, -98.274710
0.082000, -98.259130
0.083000, -98.252210
0.084000, -98.257450
0.085000, -98.257350
0.086000, -98.203650
0.087000, -98.138550
0.088000, -98.159150
0.089000, -98.216380
0.090000, -98.272380
0.091000, -98.337290
0.092000, -98.390580
0.093000, -98.452390
0.094000, -98.494500
0.095000, -98.517290
0.096000, -98.511970
0.097000, -98.462090
0.098000, -98.397090
0.099000, -98.366330
0.100000, -98.361650
0.101000, -98.313220
0.102000, -98.240720
0.103000, -98.162290
0.104000, -98.039590
0.105000, -97.898370
0.106000, -97.820260
0.107000, -97.841630
0.108000, -97.906190
0.109000, -97.951890
0.110000, -97.946130
0.111000, -97.931200
0.112000, -97.949420
0.113000, -97.958880
0.114000, -97.903570
0.115000, -97.830490
0.116000, -97.779910
0.117000, -97.701370
0.118000, -97.627770
0.119000, -97.595990
0.120000, -97.601850
0.121000, -97.586270
0.122000, -97.517310
0.123000, -97.405370
0.124000, -97.233990
0.125000, -97.015770
0.126000, -96.821390
0.127000, -96.776630
0.128000, -96.817050
0.129000, -96.824150
0.130000, -96.802250
0.131000, -96.789740
0.132000, -96.828370
0.133000, -96.882410
0.134000, -96.877110
0.135000, -96.853780
0.136000, -96.862830
0.137000, -96.872390
0.138000, -96.886440
0.139000, -96.902600
0.140000, -96.901260
0.141000, -96.899480
0.142000, -96.879940
0.143000, -96.818510
0.144000, -96.729470
0.145000, -96.651390
0.146000, -96.603840
0.147000, -96.573080
0.148000, -96.581610
0.149000, -96.625880
0.150000, -96.652440
0.151000, -96.777510
0.152000, -96.930710
0.153000, -97.007240
0.154000, -97.007520
0.155000, -96.959010
0.156000, -96.929230
0.157000, -96.950140
0.158000, -96.940890
0.159000, -96.954970
0.160000, -97.017710
0.161000, -97.003010
0.162000, -96.970780
0.163000, -96.931390
0.164000, -96.900230
0.165000, -96.898210
0.166000, -96.874870
0.167000, -96.834880
0.168000, -96.801650
0.169000, -96.769160
0.170000, -96.724930
