0.000000, -174.922320
0.001000, -174.834820
0.002000, -174.795020
0.003000, -174.757720
0.004000, -174.730620
0.005000, -174.700320
0.006000, -174.634320
0.007000, -174.565420
0.008000, -174.500820
0.009000, -174.463220
0.010000, -174.437520
0.011000, -174.411620
0.012000, -174.431420
0.013000, -174.418220
0.014000, -174.419920
0.015000, -174.486920
0.016000, -174.559620
0.017000, -174.600720
0.018000, -174.601720
0.019000, -174.649420
0.020000, -174.700320
0.021000, -174.759120
0.022000, -174.811320
0.023000, -174.851920
0.024000, -174.864420
0.025000, -174.885020
0.026000, -174.847320
0.027000, -174.805320
0.028000, -174.864520
0.029000, -174.976020
0.030000, -174.993020
0.031000, -174.962920
0.032000, -174.950520
0.033000, -174.931120
0.034000, -174.865420
0.035000, -174.766720
0.036000, -174.720020
0.037000, -174.704420
0.038000, -174.741220
0.039000, -174.740620
0.040000, -174.622120
0.041000, -174.429020
0.042000, -174.433620
0.043000, -174.478120
0.044000, -174.466620
0.045000, -174.415220
0.046000, -174.296020
0.047000, -174.250720
0.048000, -174.306220
0.049000, -174.430120
0.050000, -174.559520
0.051000, -174.631020
0.052000, -174.680420
0.053000, -174.740020
0.054000, -174.779320
0.055000, -174.764620
0.056000, -174.735020
0.057000, -174.695820
0.058000, -174.697820
0.059000, -174.687120
0.060000, -174.664720
0.061000, -174.637120
0.062000, -174.630120
0.063000, -174.619420
0.064000, -174.594420
0.065000, -174.518720
0.066000, -174.476120
0.067000, -174.433320
0.068000, -174.355920
0.069000, -174.340220
0.070000, -174.386920
0.071000, -174.436320
0.072000, -174.449920
0.073000, -174.441620
0.074000, -174.437820
0.075000, -174.474720
0.076000, -174.483220
0.077000, -174.457520
0.078000, -174.427320
0.079000, -174.399120
0.080000, -174.368520
0.081000, -174.276720
0.082000, -174.177520
0.083000, -174.058620
0.084000, -173.993720
0.085000, -174.008020
0.086000, -174.011220
0.087000, -173.938020
0.088000, -173.856820
0.089000, -173.799720
0.090000, -173.696220
0.091000, -173.613520
0.092000, -173.571520
0.093000, -173.574420
0.094000, -173.604720
0.095000, -173.620120
0.096000, -173.567120
0.097000, -173.517820
0.098000, -173.547020
0.099000, -173.625420
0.100000, -173.678420
0.101000, -173.680320
0.102000, -173.665220
0.103000, -173.621820
0.104000, -173.558720
0.105000, -173.467720
0.106000, -173.371520
0.107000, -173.325420
0.108000, -173.320620
0.109000, -173.322320
0.110000, -173.329520
0.111000, -173.371420
0.112000, -173.436620
0.113000, -173.479420
0.114000, -173.498720
0.115000, -173.506820
0.116000, -173.489220
0.117000, -173.419220
0.118000, -173.342820
0.119000, -173.239920
0.120000, -173.172220
0.121000, -173.130720
0.122000, -173.075320
0.123000, -173.037120
0.124000, -172.980920
0.125000, -172.965920
0.126000, -172.944620
0.127000, -172.957920
0.128000, -173.008620
0.129000, -173.033620
0.130000, -173.002620
0.131000, -172.951020
0.132000, -172.935020
0.133000, -172.949020
0.134000, -172.977220
0.135000, -172.990520
0.136000, -172.944520
0.137000, -172.870620
0.138000, -172.832020
0.139000, -172.949020
0.140000, -173.021520
0.141000, -173.129620
0.142000, -173.194020
0.143000, -173.160220
0.144000, -173.077220
0.145000, -173.030020
0.146000, -173.079720
0.147000, -173.076520
0.148000, -173.007420
0.149000, -172.931420
0.150000, -172.866120
0.151000, -172.935920
0.152000, -172.975020
0.153000, -172.917920
0.154000, -172.864120
0.155000, -172.746620
0.156000, -172.715320
0.157000, -172.740620
0.158000, -172.753020
0.159000, -172.758520
0.160000, -172.769120
0.161000, -172.789120
0.162000, -172.664320
0.163000, -172.540420
0.164000, -172.538320
0.165000, -172.795820
0.166000, -172.806320
0.167000, -172.813720
0.168000, -172.798520
0.169000, -172.690620
0.170000, -172.616120
0.171000, -172.577220
0.172000, -172.453220
0.173000, -172.290220
0.174000, -172.110120
0.175000, -172.011120
0.176000, -171.964620
0.177000, -172.066020
0.178000, -172.189420
0.179000, -172.312920
0.180000, -172.447920
0.181000, -172.526420
0.182000, -172.543220
0.183000, -172.563520
0.184000, -172.703920
